square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
5,"[0, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 1]",336.80341119971126,338.8034501997754,336.80341119971126,337.8033722997643,337.78677879972383,338.7867850996554,"[0, 0, 1]",1,336.80341119971126,338.8034501997754,,,,,,,,,,,,,,,0.0,1.9164901999756694,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",338.82011270010844,340.8201560000889,338.82011270010844,339.8201302997768,339.8034596000798,340.8034922997467,"[0, 0, 0]",0,338.82011270010844,340.8201560000889,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.876543209876544,321.4128344296478,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,342.22044140007347,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",343.2368242996745,None,343.2368242996745,344.23680969979614,344.22015010006726,345.2201648997143,"[0, 0, 0]",1,343.2368242996745,None,,,,,,,,,,,0.01451597036793828,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",345.23683109972626,347.2368560000323,345.23683109972626,346.2368306000717,346.2201674999669,347.2201714999974,"[0, 0, 0]",1,345.23683109972626,347.2368560000323,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",347.253523199819,349.25351799977943,347.253523199819,348.2535323998891,348.236833400093,349.2368669998832,"[0, 0, 0]",0,347.253523199819,349.25351799977943,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[1, 0, 1]",349.2700787996873,351.27021349966526,349.2700787996873,350.2701984997839,350.25356379989535,351.25357710011303,"[1, 0, 1]",0,349.2700787996873,351.27021349966526,,,,,,,,,,,,,,,1.8703933996148407,1.9670449998229742,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",351.2868699999526,353.286919800099,351.2868699999526,352.28688099980354,352.2701248000376,353.2702226000838,"[0, 0, 0]",1,351.2868699999526,353.286919800099,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",353.303558900021,355.3035784000531,353.303558900021,354.30358919966966,354.2868968998082,355.2868939996697,"[0, 0, 0]",0,353.303558900021,355.3035784000531,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[1, 0, 0]",355.32014619978145,357.32024180004373,355.32014619978145,356.32022619992495,356.3035814999603,357.30359159968793,"[1, 0, 0]",0,355.32014619978145,357.32024180004373,,,,,,,,,,,,,,,1.850446400232613,1.5670667998492718,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,336.5798032297753,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,357.3869187999517,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",358.4036002000794,None,358.4036002000794,359.40362419979647,359.3869384001009,360.38694499991834,"[0, 0, 0]",0,358.4036002000794,None,,,,,,,,,,,0.014332770369946957,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",360.403582399711,362.40351839968935,360.403582399711,361.4036097996868,361.3869528998621,362.38695900002494,"[0, 0, 0]",0,360.403582399711,362.40351839968935,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",362.42028719978407,364.42030659969896,362.42028719978407,363.42029740009457,363.4035163996741,364.403630099725,"[0, 0, 0]",1,362.42028719978407,364.42030659969896,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",364.4369660997763,366.43694299971685,364.4369660997763,365.4369671996683,365.42029820010066,366.4202029998414,"[0, 0, 0]",1,364.4369660997763,366.43694299971685,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",366.45365939987823,368.45364589989185,366.45365939987823,367.45366959972307,367.43698740005493,368.4369920999743,"[0, 0, 0]",0,366.45365939987823,368.45364589989185,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",368.4703353000805,370.470339700114,368.4703353000805,369.4703345997259,369.4536631000228,370.4536810996942,"[0, 0, 0]",0,368.4703353000805,370.470339700114,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",370.48701340006664,372.4870229996741,370.48701340006664,371.4870258998126,371.4703494999558,372.4703488997184,"[0, 0, 0]",0,370.48701340006664,372.4870229996741,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.45679012345679,353.76303753070533,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,374.57054519979283,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",375.58706789975986,None,375.58706789975986,376.58653649967164,376.570418599993,377.57039000000805,"[0, 0, 0]",0,375.58706789975986,None,,,,,,,,,,,0.01458526961505413,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",377.5870622000657,379.587066099979,377.5870622000657,378.58705900004134,378.5704125999473,379.5704347998835,"[0, 0, 0]",0,377.5870622000657,379.587066099979,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",379.6037928997539,381.60375439981,379.6037928997539,380.60375399980694,380.58707229979336,381.58709169970825,"[0, 0, 0]",0,379.6037928997539,381.60375439981,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",381.6204216997139,383.6204522997141,381.6204216997139,382.62043310003355,382.6037741000764,383.60377170005813,"[0, 0, 0]",0,381.6204216997139,383.6204522997141,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",383.63711909996346,385.63711769971997,383.63711909996346,384.6371174999513,384.6204395997338,385.62044580001384,"[0, 0, 0]",0,383.63711909996346,385.63711769971997,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",385.653775899671,387.65379939973354,385.653775899671,386.6537760999054,386.6371343997307,387.63713099993765,"[0, 0, 0]",0,385.653775899671,387.65379939973354,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",387.6704758997075,389.6704855998978,387.6704758997075,388.67047119978815,388.6538017997518,389.65380299976096,"[0, 0, 0]",0,387.6704758997075,389.6704855998978,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06172839506173,370.47981033008546,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,391.28747039986774,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",392.30382859986275,None,392.30382859986275,393.30385519983247,393.2705016997643,394.2705231998116,"[0, 0, 0]",0,392.30382859986275,None,,,,,,,,,,,0.014569870196282864,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[1, 0, 0]",394.3038424998522,396.3038602997549,394.3038424998522,395.3038563998416,395.2871992997825,396.2871985998936,"[1, 0, 0]",0,394.3038424998522,396.3038602997549,,,,,,,,,,,,,,,1.900346300099045,1.483680299948901,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",396.3205470996909,398.32054860005155,396.3205470996909,397.3205327000469,397.303868399933,398.3038711999543,"[0, 0, 0]",0,396.3205470996909,398.32054860005155,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",398.33720410009846,400.3372219996527,398.33720410009846,399.3372108996846,399.32057849969715,400.32057109987363,"[0, 0, 0]",0,398.33720410009846,400.3372219996527,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",400.35389909986407,402.353907099925,400.35389909986407,401.3538957997225,401.3372261999175,402.33722969982773,"[0, 0, 0]",0,400.35389909986407,402.353907099925,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",402.37060600006953,404.3705875999294,402.37060600006953,403.37058159988374,403.35392590006813,404.35392870008945,"[0, 0, 0]",0,402.37060600006953,404.3705875999294,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",404.3872603997588,406.3872686997056,404.3872603997588,405.3872715998441,405.37059419974685,406.37061299989,"[0, 0, 0]",0,404.3872603997588,406.3872686997056,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
,,,stimuli/orders/stimOrder1.xlsx,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.46913580246913,387.8799225296825,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,0,0,0,0,0,0,0,408.687588499859,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",409.7039613998495,None,409.7039613998495,410.70397759974,410.6872967998497,411.68730549979955,"[0, 0, 0]",0,409.7039613998495,None,,,,,,,,,,,0.014590670354664326,None,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",411.70402329973876,413.7039843997918,411.70402329973876,412.70397510007024,412.6873216996901,413.68731869990006,"[0, 0, 0]",1,411.70402329973876,413.7039843997918,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,stimuli/orders/stimOrder1.xlsx,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",413.72063949983567,415.7206604001112,413.72063949983567,414.72064760001376,414.70400259969756,415.70400090003386,"[0, 0, 0]",0,413.72063949983567,415.7206604001112,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1459,WASABI distractmap,2020.2.10,59.99718001328324,"['Chest', 'Left Face', 'Abdomen', 'Chest', 'Right Face', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Right Leg', 'Right Arm', 'Right Arm', 'Left Leg', 'Left Face', 'Left Leg', 'Abdomen']",
