square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
3,"[0.2, 0.2]",0,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",377.7990035000257,379.7990641002543,377.7990035000257,378.79900480015203,378.7823522002436,379.7823525001295,"[0, 0, 0]",0,377.7990035000257,379.7990641002543,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
9,"[0.2, -0.2]",1,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",379.81569000007585,381.8157045003027,379.81569000007585,380.8156968001276,380.7990333000198,381.799042200204,"[0, 0, 0]",0,379.81569000007585,381.8157045003027,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
6,"[0.2, 0]",0,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",381.8323656003922,383.83237950038165,381.8323656003922,382.83236990030855,382.8157135001384,383.815740799997,"[0, 0, 0]",0,381.8323656003922,383.83237950038165,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",0,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",383.8490638001822,385.84906110027805,383.8490638001822,384.84907160000876,384.8324037999846,385.83240990014747,"[0, 0, 0]",0,383.8490638001822,385.84906110027805,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
5,"[0, 0]",0,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",385.8657247000374,387.86575600039214,385.8657247000374,386.8657401003875,386.8490888001397,387.8491128003225,"[0, 0, 0]",0,385.8657247000374,387.86575600039214,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8990993001498,None,space,387.8990993001498,None,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder3.xlsx,,,,,0,0,0,0,,,,,0,0,0,1,476.39993400033563,None,493.5002314001322,None,493.5002314001322,494.4998658001423,494.4832115001045,None,1,None,None,"[0, 0, 0]",,,493.5002314001322,None,,,,,,,,,,,,,,,,,,,456.5665365001187,456.5665365001187,None,space,1.7937968000769615,456.5665365001187,None,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,1,1,1,,,,,0,0,0,1,,,495.483196800109,None,495.483196800109,496.4831886002794,496.4665486002341,497.4665587004274,0,None,None,"[0, 0, 0]",,,495.483196800109,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,0,2,2,2,,,,,0,0,0,1,,,497.4832124002278,497.4832124002278,497.4832124002278,498.4832395003177,498.4665502002463,499.46657190006226,0,None,None,"[0, 0, 0]",,,497.4832124002278,497.4832124002278,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,3,3,3,,,,,0,0,0,1,,,499.48324740026146,499.48324740026146,499.48324740026146,500.48325330019,500.4665636001155,501.4665713002905,0,None,None,"[0, 0, 0]",,,499.48324740026146,499.48324740026146,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,4,4,4,,,,,0,0,0,1,,,501.4832421001047,501.4832421001047,501.4832421001047,502.48324750037864,502.46659560035914,503.4665945000015,0,None,None,"[0, 0, 0]",,,501.4832421001047,501.4832421001047,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,5,5,5,,,,,0,0,0,1,,,503.4832729003392,503.4832729003392,503.4832729003392,504.4832688001916,504.4665996003896,505.4666139003821,0,None,None,"[0, 0, 0]",,,503.4832729003392,503.4832729003392,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,6,6,6,,,,,0,0,0,1,,,505.4832762000151,505.4832762000151,505.4832762000151,506.4832951002754,506.4666538001038,507.4666262003593,0,None,None,"[0, 0, 0]",,,505.4832762000151,505.4832762000151,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,497.1178328599781,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder3.xlsx,,,,,0,0,0,0,,,,,0,0,0,1,512.4835157003254,None,530.5170098003,None,530.5170098003,531.5167992003262,531.5001383000053,None,1,None,None,"[0, 0, 0]",,,530.5170098003,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.013096040114760399,5.009382740128785,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,1,1,1,,,,,0,0,0,1,,,532.5001430003904,None,532.5001430003904,533.5001378003508,533.4834730001166,534.4834932000376,0,None,None,"[0, 0, 0]",,,532.5001430003904,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,0,2,2,2,,,,,0,0,0,1,,,534.5001499000937,534.5001499000937,534.5001499000937,535.5001587001607,535.4834794001654,536.4834926002659,0,None,None,"[0, 0, 0]",,,534.5001499000937,534.5001499000937,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,3,3,3,,,,,0,0,0,1,,,536.500162600074,536.500162600074,536.500162600074,537.5001698001288,537.4835147000849,538.4835137003101,0,None,None,"[0, 0, 0]",,,536.500162600074,536.500162600074,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,4,4,4,,,,,0,0,0,1,,,538.5001732003875,538.5001732003875,538.5001732003875,539.5001859003678,539.4835340003483,540.4835339002311,0,None,None,"[0, 0, 0]",,,538.5001732003875,538.5001732003875,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,5,5,5,,,,,0,0,0,1,,,540.5001881001517,540.5001881001517,540.5001881001517,541.5001929001883,541.4834063001908,542.4835546002723,0,None,None,"[0, 0, 0]",,,540.5001881001517,540.5001881001517,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,6,6,6,,,,,0,0,0,1,,,542.500206200406,542.500206200406,542.500206200406,543.5002137999982,543.483552900143,544.4835396003909,0,None,None,"[0, 0, 0]",,,542.500206200406,542.500206200406,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,534.1348606594838,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder3.xlsx,,,,,0,0,0,0,,,,,0,0,0,1,549.500602400396,None,567.5340379001573,None,567.5340379001573,568.5337441000156,568.5171221001074,None,1,None,None,"[0, 0, 0]",,,567.5340379001573,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.013025140389800072,5.0093854404985905,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,1,1,1,,,,,0,0,0,1,,,569.5170782003552,None,569.5170782003552,570.5170822003856,570.500404600054,571.500430200249,0,None,None,"[0, 0, 0]",,,569.5170782003552,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,0,2,2,2,,,,,0,0,0,1,,,571.5171305001713,571.5171305001713,571.5171305001713,572.5171460001729,572.5004250002094,573.5004275999963,0,None,None,"[0, 0, 0]",,,571.5171305001713,571.5171305001713,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,3,3,3,,,,,0,0,0,1,,,573.5171039002016,573.5171039002016,573.5171039002016,574.5171103002504,574.5004416001029,575.5003395001404,0,None,None,"[0, 0, 0]",,,573.5171039002016,573.5171039002016,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,4,4,4,,,,,0,0,0,1,,,575.5171000002883,575.5171000002883,575.5171000002883,576.5171330003068,576.500463000033,577.500472499989,0,None,None,"[0, 0, 0]",,,575.5171000002883,575.5171000002883,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,5,5,5,,,,,0,0,0,1,,,577.5171329001896,577.5171329001896,577.5171329001896,578.5171356000938,578.5004705004394,579.5004827002995,0,None,None,"[0, 0, 0]",,,577.5171329001896,577.5171329001896,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,6,6,6,,,,,0,0,0,1,,,579.5171444001608,579.5171444001608,579.5171444001608,580.5171529003419,580.5004837000743,581.5004846001975,0,None,None,"[0, 0, 0]",,,579.5171444001608,579.5171444001608,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,571.1518021603115,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder3.xlsx,,,,,0,0,0,0,,,,,0,0,0,1,586.5175414001569,None,604.551037600264,None,604.551037600264,605.5506733004004,605.534026300069,None,1,None,None,"[0, 0, 0]",,,604.551037600264,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.013029039837419987,5.009393339976668,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,1,1,1,,,,,0,0,0,1,,,606.5340368002653,None,606.5340368002653,607.5340297999792,607.5173713001423,608.5174064002931,0,None,None,"[0, 0, 0]",,,606.5340368002653,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",1,stimuli/orders/stimOrder3.xlsx,,,,,0,2,2,2,,,,,0,0,0,1,,,608.5340377003886,608.5340377003886,608.5340377003886,609.5340591003187,609.5173679003492,610.5173649000935,0,None,None,"[0, 0, 0]",,,608.5340377003886,608.5340377003886,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,3,3,3,,,,,0,0,0,1,,,610.5340549000539,610.5340549000539,610.5340549000539,611.5340678002685,611.5173726002686,612.5173926004209,0,None,None,"[0, 0, 0]",,,610.5340549000539,610.5340549000539,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
8,"[0, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,4,4,4,,,,,0,0,0,1,,,612.5340603003278,612.5340603003278,612.5340603003278,613.5340859000571,613.5174060002901,614.5174001003616,0,None,None,"[0, 0, 0]",,,612.5340603003278,612.5340603003278,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
4,"[-0.2, 0]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,5,5,5,,,,,0,0,0,1,,,614.5340676000342,614.5340676000342,614.5340676000342,615.5341019001789,615.5174118001014,616.5174198001623,0,None,None,"[0, 0, 0]",,,614.5340676000342,614.5340676000342,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,stimuli/orders/stimOrder3.xlsx,,,,,0,6,6,6,,,,,0,0,0,1,,,616.5341019001789,616.5341019001789,616.5341019001789,617.5340946000069,617.5174229000695,618.5174344000407,0,None,None,"[0, 0, 0]",,,616.5341019001789,616.5341019001789,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,608.1687705605291,,,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,0,0,0,0,0,0,1,633.7511106003076,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",651.5843426003121,None,651.5843426003121,652.5843446999788,652.5676816999912,653.5676917000674,"[0, 0, 0]",1,651.5843426003121,None,,,,,,,,,,,0.012998639605939388,5.009319539647549,99,M,1,r,CIB,2021_Aug_10_1547,WASABI distractmap,2020.2.10,60.002292091040594,"['Right Arm', 'Left Leg', 'Right Face', 'Left Arm', 'Left Arm', 'Right Leg', 'Chest', 'Abdomen', 'Chest', 'Right Leg', 'Right Arm', 'Left Face', 'Abdomen', 'Left Face', 'Left Leg', 'Right Face']",
