8.2124 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
59.7894 	EXP 	NbackInstructionWideImg: autoDraw = True
59.8060 	EXP 	NbackInstructionWideImg: autoDraw = True
59.8229 	EXP 	NbackInstructionWideImg: autoDraw = True
59.8393 	EXP 	NbackInstructionWideImg: autoDraw = True
59.8560 	EXP 	NbackInstructionWideImg: autoDraw = True
59.8728 	EXP 	NbackInstructionWideImg: autoDraw = True
59.8894 	EXP 	NbackInstructionWideImg: autoDraw = True
59.9060 	EXP 	NbackInstructionWideImg: autoDraw = True
59.9227 	EXP 	NbackInstructionWideImg: autoDraw = True
59.9394 	EXP 	NbackInstructionWideImg: autoDraw = True
59.9561 	EXP 	NbackInstructionWideImg: autoDraw = True
59.9728 	EXP 	NbackInstructionWideImg: autoDraw = True
59.9895 	EXP 	NbackInstructionWideImg: autoDraw = True
60.0061 	EXP 	NbackInstructionWideImg: autoDraw = True
60.0228 	EXP 	NbackInstructionWideImg: autoDraw = True
60.0395 	EXP 	NbackInstructionWideImg: autoDraw = True
60.0562 	EXP 	NbackInstructionWideImg: autoDraw = True
60.0728 	EXP 	NbackInstructionWideImg: autoDraw = True
60.0895 	EXP 	NbackInstructionWideImg: autoDraw = True
60.1061 	EXP 	NbackInstructionWideImg: autoDraw = True
60.1228 	EXP 	NbackInstructionWideImg: autoDraw = True
60.1395 	EXP 	NbackInstructionWideImg: autoDraw = True
60.1562 	EXP 	NbackInstructionWideImg: autoDraw = True
60.1729 	EXP 	NbackInstructionWideImg: autoDraw = True
60.1895 	EXP 	NbackInstructionWideImg: autoDraw = True
60.2063 	EXP 	NbackInstructionWideImg: autoDraw = True
60.2228 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\5.png'
60.2228 	EXP 	NbackInstructionWideImg: autoDraw = True
60.2396 	EXP 	NbackInstructionWideImg: autoDraw = True
60.2562 	EXP 	NbackInstructionWideImg: autoDraw = True
60.2728 	EXP 	NbackInstructionWideImg: autoDraw = True
60.2895 	EXP 	NbackInstructionWideImg: autoDraw = True
60.3062 	EXP 	NbackInstructionWideImg: autoDraw = True
60.3229 	EXP 	NbackInstructionWideImg: autoDraw = True
60.3396 	EXP 	NbackInstructionWideImg: autoDraw = True
60.3563 	EXP 	NbackInstructionWideImg: autoDraw = True
60.3729 	EXP 	NbackInstructionWideImg: autoDraw = True
60.3896 	EXP 	NbackInstructionWideImg: autoDraw = True
60.4063 	EXP 	NbackInstructionWideImg: autoDraw = True
60.4230 	EXP 	NbackInstructionWideImg: autoDraw = True
60.4397 	EXP 	NbackInstructionWideImg: autoDraw = True
60.4564 	EXP 	NbackInstructionWideImg: autoDraw = True
60.4729 	EXP 	NbackInstructionWideImg: autoDraw = True
60.4897 	EXP 	NbackInstructionWideImg: autoDraw = True
60.5063 	EXP 	NbackInstructionWideImg: autoDraw = True
60.5230 	EXP 	NbackInstructionWideImg: autoDraw = True
60.5399 	EXP 	NbackInstructionWideImg: autoDraw = True
60.5564 	EXP 	NbackInstructionWideImg: autoDraw = True
60.5730 	EXP 	NbackInstructionWideImg: autoDraw = True
60.5898 	EXP 	NbackInstructionWideImg: autoDraw = True
60.6063 	EXP 	NbackInstructionWideImg: autoDraw = True
60.6231 	EXP 	NbackInstructionWideImg: autoDraw = True
60.6399 	EXP 	NbackInstructionWideImg: autoDraw = True
60.6564 	EXP 	NbackInstructionWideImg: autoDraw = True
60.6731 	EXP 	NbackInstructionWideImg: autoDraw = True
60.6898 	EXP 	NbackInstructionWideImg: autoDraw = True
60.7064 	EXP 	NbackInstructionWideImg: autoDraw = True
60.7232 	EXP 	NbackInstructionWideImg: autoDraw = True
60.7398 	EXP 	NbackInstructionWideImg: autoDraw = True
60.7564 	EXP 	NbackInstructionWideImg: autoDraw = True
60.7732 	EXP 	NbackInstructionWideImg: autoDraw = True
60.7899 	EXP 	NbackInstructionWideImg: autoDraw = True
60.8065 	EXP 	NbackInstructionWideImg: autoDraw = True
60.8232 	EXP 	NbackInstructionWideImg: autoDraw = True
60.8398 	EXP 	NbackInstructionWideImg: autoDraw = True
60.8565 	EXP 	NbackInstructionWideImg: autoDraw = True
60.8732 	EXP 	NbackInstructionWideImg: autoDraw = True
60.8899 	EXP 	NbackInstructionWideImg: autoDraw = True
60.9065 	EXP 	NbackInstructionWideImg: autoDraw = True
60.9232 	EXP 	NbackInstructionWideImg: autoDraw = True
60.9399 	EXP 	NbackInstructionWideImg: autoDraw = True
60.9566 	EXP 	NbackInstructionWideImg: autoDraw = True
60.9733 	EXP 	NbackInstructionWideImg: autoDraw = True
60.9900 	EXP 	NbackInstructionWideImg: autoDraw = True
61.0066 	EXP 	NbackInstructionWideImg: autoDraw = True
61.0233 	EXP 	NbackInstructionWideImg: autoDraw = True
61.0399 	EXP 	NbackInstructionWideImg: autoDraw = True
61.0566 	EXP 	NbackInstructionWideImg: autoDraw = True
61.0733 	EXP 	NbackInstructionWideImg: autoDraw = True
61.0899 	EXP 	NbackInstructionWideImg: autoDraw = True
61.1068 	EXP 	NbackInstructionWideImg: autoDraw = True
61.1234 	EXP 	NbackInstructionWideImg: autoDraw = True
61.1400 	EXP 	NbackInstructionWideImg: autoDraw = True
61.1567 	EXP 	NbackInstructionWideImg: autoDraw = True
61.1733 	EXP 	NbackInstructionWideImg: autoDraw = True
61.1900 	EXP 	NbackInstructionWideImg: autoDraw = True
61.2067 	EXP 	NbackInstructionWideImg: autoDraw = True
61.2233 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\6.png'
61.2233 	EXP 	NbackInstructionWideImg: autoDraw = True
61.2401 	EXP 	NbackInstructionWideImg: autoDraw = True
61.2567 	EXP 	NbackInstructionWideImg: autoDraw = True
61.2734 	EXP 	NbackInstructionWideImg: autoDraw = True
61.2901 	EXP 	NbackInstructionWideImg: autoDraw = True
61.3068 	EXP 	NbackInstructionWideImg: autoDraw = True
61.3235 	EXP 	NbackInstructionWideImg: autoDraw = True
61.3402 	EXP 	NbackInstructionWideImg: autoDraw = True
61.3568 	EXP 	NbackInstructionWideImg: autoDraw = True
61.3735 	EXP 	NbackInstructionWideImg: autoDraw = True
61.3901 	EXP 	NbackInstructionWideImg: autoDraw = True
61.4068 	EXP 	NbackInstructionWideImg: autoDraw = True
61.4235 	EXP 	NbackInstructionWideImg: autoDraw = True
61.4402 	EXP 	NbackInstructionWideImg: autoDraw = True
61.4568 	EXP 	NbackInstructionWideImg: autoDraw = True
61.4736 	EXP 	NbackInstructionWideImg: autoDraw = True
61.4902 	EXP 	NbackInstructionWideImg: autoDraw = True
61.5069 	EXP 	NbackInstructionWideImg: autoDraw = True
61.5236 	EXP 	NbackInstructionWideImg: autoDraw = True
61.5403 	EXP 	NbackInstructionWideImg: autoDraw = True
61.5569 	EXP 	NbackInstructionWideImg: autoDraw = True
61.5735 	EXP 	NbackInstructionWideImg: autoDraw = True
61.5902 	EXP 	NbackInstructionWideImg: autoDraw = True
61.6069 	EXP 	NbackInstructionWideImg: autoDraw = True
61.6236 	EXP 	NbackInstructionWideImg: autoDraw = True
61.6404 	EXP 	NbackInstructionWideImg: autoDraw = True
61.6569 	EXP 	NbackInstructionWideImg: autoDraw = True
61.6736 	EXP 	NbackInstructionWideImg: autoDraw = True
61.6904 	EXP 	NbackInstructionWideImg: autoDraw = True
61.7070 	EXP 	NbackInstructionWideImg: autoDraw = True
61.7236 	EXP 	NbackInstructionWideImg: autoDraw = True
61.7403 	EXP 	NbackInstructionWideImg: autoDraw = True
61.7571 	EXP 	NbackInstructionWideImg: autoDraw = True
61.7737 	EXP 	NbackInstructionWideImg: autoDraw = True
61.7903 	EXP 	NbackInstructionWideImg: autoDraw = True
61.8070 	EXP 	NbackInstructionWideImg: autoDraw = True
61.8237 	EXP 	NbackInstructionWideImg: autoDraw = True
61.8404 	EXP 	NbackInstructionWideImg: autoDraw = True
61.8571 	EXP 	NbackInstructionWideImg: autoDraw = True
61.8738 	EXP 	NbackInstructionWideImg: autoDraw = True
61.8906 	EXP 	NbackInstructionWideImg: autoDraw = True
61.9072 	EXP 	NbackInstructionWideImg: autoDraw = True
61.9237 	EXP 	NbackInstructionWideImg: autoDraw = True
61.9404 	EXP 	NbackInstructionWideImg: autoDraw = True
61.9572 	EXP 	NbackInstructionWideImg: autoDraw = True
61.9737 	EXP 	NbackInstructionWideImg: autoDraw = True
61.9904 	EXP 	NbackInstructionWideImg: autoDraw = True
62.0071 	EXP 	NbackInstructionWideImg: autoDraw = True
62.0238 	EXP 	NbackInstructionWideImg: autoDraw = True
62.0404 	EXP 	NbackInstructionWideImg: autoDraw = True
62.0572 	EXP 	NbackInstructionWideImg: autoDraw = True
62.0738 	EXP 	NbackInstructionWideImg: autoDraw = True
62.0904 	EXP 	NbackInstructionWideImg: autoDraw = True
62.1072 	EXP 	NbackInstructionWideImg: autoDraw = True
62.1239 	EXP 	NbackInstructionWideImg: autoDraw = True
62.1405 	EXP 	NbackInstructionWideImg: autoDraw = True
62.1572 	EXP 	NbackInstructionWideImg: autoDraw = True
62.1739 	EXP 	NbackInstructionWideImg: autoDraw = True
62.1905 	EXP 	NbackInstructionWideImg: autoDraw = True
62.2073 	EXP 	NbackInstructionWideImg: autoDraw = True
62.2238 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\7.png'
62.2238 	EXP 	NbackInstructionWideImg: autoDraw = True
62.2405 	EXP 	NbackInstructionWideImg: autoDraw = True
62.2572 	EXP 	NbackInstructionWideImg: autoDraw = True
62.2739 	EXP 	NbackInstructionWideImg: autoDraw = True
62.2906 	EXP 	NbackInstructionWideImg: autoDraw = True
62.3075 	EXP 	NbackInstructionWideImg: autoDraw = True
62.3240 	EXP 	NbackInstructionWideImg: autoDraw = True
62.3407 	EXP 	NbackInstructionWideImg: autoDraw = True
62.3576 	EXP 	NbackInstructionWideImg: autoDraw = True
62.3740 	EXP 	NbackInstructionWideImg: autoDraw = True
62.3906 	EXP 	NbackInstructionWideImg: autoDraw = True
62.4073 	EXP 	NbackInstructionWideImg: autoDraw = True
62.4240 	EXP 	NbackInstructionWideImg: autoDraw = True
62.4406 	EXP 	NbackInstructionWideImg: autoDraw = True
62.4574 	EXP 	NbackInstructionWideImg: autoDraw = True
62.4740 	EXP 	NbackInstructionWideImg: autoDraw = True
62.4907 	EXP 	NbackInstructionWideImg: autoDraw = True
62.5075 	EXP 	NbackInstructionWideImg: autoDraw = True
62.5240 	EXP 	NbackInstructionWideImg: autoDraw = True
62.5407 	EXP 	NbackInstructionWideImg: autoDraw = True
62.5574 	EXP 	NbackInstructionWideImg: autoDraw = True
62.5740 	EXP 	NbackInstructionWideImg: autoDraw = True
62.5907 	EXP 	NbackInstructionWideImg: autoDraw = True
62.6074 	EXP 	NbackInstructionWideImg: autoDraw = True
62.6241 	EXP 	NbackInstructionWideImg: autoDraw = True
62.6407 	EXP 	NbackInstructionWideImg: autoDraw = True
62.6575 	EXP 	NbackInstructionWideImg: autoDraw = True
62.6741 	EXP 	NbackInstructionWideImg: autoDraw = True
62.6908 	EXP 	NbackInstructionWideImg: autoDraw = True
62.7075 	EXP 	NbackInstructionWideImg: autoDraw = True
62.7241 	EXP 	NbackInstructionWideImg: autoDraw = True
62.7408 	EXP 	NbackInstructionWideImg: autoDraw = True
62.7575 	EXP 	NbackInstructionWideImg: autoDraw = True
62.7741 	EXP 	NbackInstructionWideImg: autoDraw = True
62.7908 	EXP 	NbackInstructionWideImg: autoDraw = True
62.8077 	EXP 	NbackInstructionWideImg: autoDraw = True
62.8242 	EXP 	NbackInstructionWideImg: autoDraw = True
62.8408 	EXP 	NbackInstructionWideImg: autoDraw = True
62.8576 	EXP 	NbackInstructionWideImg: autoDraw = True
62.8742 	EXP 	NbackInstructionWideImg: autoDraw = True
62.8908 	EXP 	NbackInstructionWideImg: autoDraw = True
62.9075 	EXP 	NbackInstructionWideImg: autoDraw = True
62.9243 	EXP 	NbackInstructionWideImg: autoDraw = True
62.9409 	EXP 	NbackInstructionWideImg: autoDraw = True
62.9576 	EXP 	NbackInstructionWideImg: autoDraw = True
62.9742 	EXP 	NbackInstructionWideImg: autoDraw = True
62.9909 	EXP 	NbackInstructionWideImg: autoDraw = True
63.0076 	EXP 	NbackInstructionWideImg: autoDraw = True
63.0243 	EXP 	NbackInstructionWideImg: autoDraw = True
63.0410 	EXP 	NbackInstructionWideImg: autoDraw = True
63.0577 	EXP 	NbackInstructionWideImg: autoDraw = True
63.0743 	EXP 	NbackInstructionWideImg: autoDraw = True
63.0910 	EXP 	NbackInstructionWideImg: autoDraw = True
63.1078 	EXP 	NbackInstructionWideImg: autoDraw = True
63.1244 	EXP 	NbackInstructionWideImg: autoDraw = True
63.1410 	EXP 	NbackInstructionWideImg: autoDraw = True
63.1577 	EXP 	NbackInstructionWideImg: autoDraw = True
63.1743 	EXP 	NbackInstructionWideImg: autoDraw = True
63.1910 	EXP 	NbackInstructionWideImg: autoDraw = True
63.2078 	EXP 	NbackInstructionWideImg: autoDraw = True
63.2243 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\8.png'
63.2243 	EXP 	NbackInstructionWideImg: autoDraw = True
63.2411 	EXP 	NbackInstructionWideImg: autoDraw = True
63.2577 	EXP 	NbackInstructionWideImg: autoDraw = True
63.2744 	EXP 	NbackInstructionWideImg: autoDraw = True
63.2910 	EXP 	NbackInstructionWideImg: autoDraw = True
63.3077 	EXP 	NbackInstructionWideImg: autoDraw = True
63.3244 	EXP 	NbackInstructionWideImg: autoDraw = True
63.3411 	EXP 	NbackInstructionWideImg: autoDraw = True
63.3583 	EXP 	NbackInstructionWideImg: autoDraw = True
63.3745 	EXP 	NbackInstructionWideImg: autoDraw = True
63.3911 	EXP 	NbackInstructionWideImg: autoDraw = True
63.4080 	EXP 	NbackInstructionWideImg: autoDraw = True
63.4245 	EXP 	NbackInstructionWideImg: autoDraw = True
63.4412 	EXP 	NbackInstructionWideImg: autoDraw = True
63.4579 	EXP 	NbackInstructionWideImg: autoDraw = True
63.4745 	EXP 	NbackInstructionWideImg: autoDraw = True
63.4912 	EXP 	NbackInstructionWideImg: autoDraw = True
63.5078 	EXP 	NbackInstructionWideImg: autoDraw = True
63.5246 	EXP 	NbackInstructionWideImg: autoDraw = True
63.5412 	EXP 	NbackInstructionWideImg: autoDraw = True
63.5580 	EXP 	NbackInstructionWideImg: autoDraw = True
63.5746 	EXP 	NbackInstructionWideImg: autoDraw = True
63.5912 	EXP 	NbackInstructionWideImg: autoDraw = True
63.6080 	EXP 	NbackInstructionWideImg: autoDraw = True
63.6246 	EXP 	NbackInstructionWideImg: autoDraw = True
63.6412 	EXP 	NbackInstructionWideImg: autoDraw = True
63.6579 	EXP 	NbackInstructionWideImg: autoDraw = True
63.6747 	EXP 	NbackInstructionWideImg: autoDraw = True
63.6914 	EXP 	NbackInstructionWideImg: autoDraw = True
63.7081 	EXP 	NbackInstructionWideImg: autoDraw = True
63.7248 	EXP 	NbackInstructionWideImg: autoDraw = True
63.7414 	EXP 	NbackInstructionWideImg: autoDraw = True
63.7580 	EXP 	NbackInstructionWideImg: autoDraw = True
63.7746 	EXP 	NbackInstructionWideImg: autoDraw = True
63.7913 	EXP 	NbackInstructionWideImg: autoDraw = True
63.8080 	EXP 	NbackInstructionWideImg: autoDraw = True
63.8247 	EXP 	NbackInstructionWideImg: autoDraw = True
63.8415 	EXP 	NbackInstructionWideImg: autoDraw = True
63.8582 	EXP 	NbackInstructionWideImg: autoDraw = True
63.8747 	EXP 	NbackInstructionWideImg: autoDraw = True
63.8914 	EXP 	NbackInstructionWideImg: autoDraw = True
63.9080 	EXP 	NbackInstructionWideImg: autoDraw = True
63.9249 	EXP 	NbackInstructionWideImg: autoDraw = True
63.9415 	EXP 	NbackInstructionWideImg: autoDraw = True
63.9583 	EXP 	NbackInstructionWideImg: autoDraw = True
63.9749 	EXP 	NbackInstructionWideImg: autoDraw = True
63.9915 	EXP 	NbackInstructionWideImg: autoDraw = True
64.0081 	EXP 	NbackInstructionWideImg: autoDraw = True
64.0248 	EXP 	NbackInstructionWideImg: autoDraw = True
64.0414 	EXP 	NbackInstructionWideImg: autoDraw = True
64.0581 	EXP 	NbackInstructionWideImg: autoDraw = True
64.0748 	EXP 	NbackInstructionWideImg: autoDraw = True
64.0915 	EXP 	NbackInstructionWideImg: autoDraw = True
64.1083 	EXP 	NbackInstructionWideImg: autoDraw = True
64.1250 	EXP 	NbackInstructionWideImg: autoDraw = True
64.1415 	EXP 	NbackInstructionWideImg: autoDraw = True
64.1582 	EXP 	NbackInstructionWideImg: autoDraw = True
64.1748 	EXP 	NbackInstructionWideImg: autoDraw = True
64.1915 	EXP 	NbackInstructionWideImg: autoDraw = True
64.2083 	EXP 	NbackInstructionWideImg: autoDraw = True
64.2250 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\9.png'
64.2250 	EXP 	NbackInstructionWideImg: autoDraw = True
64.2415 	EXP 	NbackInstructionWideImg: autoDraw = True
64.2582 	EXP 	NbackInstructionWideImg: autoDraw = True
64.2749 	EXP 	NbackInstructionWideImg: autoDraw = True
64.2916 	EXP 	NbackInstructionWideImg: autoDraw = True
64.3083 	EXP 	NbackInstructionWideImg: autoDraw = True
64.3250 	EXP 	NbackInstructionWideImg: autoDraw = True
64.3417 	EXP 	NbackInstructionWideImg: autoDraw = True
64.3584 	EXP 	NbackInstructionWideImg: autoDraw = True
64.3749 	EXP 	NbackInstructionWideImg: autoDraw = True
64.3917 	EXP 	NbackInstructionWideImg: autoDraw = True
64.4085 	EXP 	NbackInstructionWideImg: autoDraw = True
64.4250 	EXP 	NbackInstructionWideImg: autoDraw = True
64.4417 	EXP 	NbackInstructionWideImg: autoDraw = True
64.4585 	EXP 	NbackInstructionWideImg: autoDraw = True
64.4750 	EXP 	NbackInstructionWideImg: autoDraw = True
64.4918 	EXP 	NbackInstructionWideImg: autoDraw = True
64.5084 	EXP 	NbackInstructionWideImg: autoDraw = True
64.5251 	EXP 	NbackInstructionWideImg: autoDraw = True
64.5418 	EXP 	NbackInstructionWideImg: autoDraw = True
64.5585 	EXP 	NbackInstructionWideImg: autoDraw = True
64.5751 	EXP 	NbackInstructionWideImg: autoDraw = True
64.5922 	EXP 	NbackInstructionWideImg: autoDraw = True
64.6085 	EXP 	NbackInstructionWideImg: autoDraw = True
64.6252 	EXP 	NbackInstructionWideImg: autoDraw = True
64.6419 	EXP 	NbackInstructionWideImg: autoDraw = True
64.6584 	EXP 	NbackInstructionWideImg: autoDraw = True
64.6752 	EXP 	NbackInstructionWideImg: autoDraw = True
64.6919 	EXP 	NbackInstructionWideImg: autoDraw = True
64.7086 	EXP 	NbackInstructionWideImg: autoDraw = True
64.7252 	EXP 	NbackInstructionWideImg: autoDraw = True
64.7419 	EXP 	NbackInstructionWideImg: autoDraw = True
64.7585 	EXP 	NbackInstructionWideImg: autoDraw = True
64.7753 	EXP 	NbackInstructionWideImg: autoDraw = True
64.7919 	EXP 	NbackInstructionWideImg: autoDraw = True
64.8086 	EXP 	NbackInstructionWideImg: autoDraw = True
64.8253 	EXP 	NbackInstructionWideImg: autoDraw = True
64.8419 	EXP 	NbackInstructionWideImg: autoDraw = True
64.8586 	EXP 	NbackInstructionWideImg: autoDraw = True
64.8752 	EXP 	NbackInstructionWideImg: autoDraw = True
64.8918 	EXP 	NbackInstructionWideImg: autoDraw = True
64.9085 	EXP 	NbackInstructionWideImg: autoDraw = True
64.9252 	EXP 	NbackInstructionWideImg: autoDraw = True
64.9419 	EXP 	NbackInstructionWideImg: autoDraw = True
64.9587 	EXP 	NbackInstructionWideImg: autoDraw = True
64.9752 	EXP 	NbackInstructionWideImg: autoDraw = True
64.9920 	EXP 	NbackInstructionWideImg: autoDraw = True
65.0086 	EXP 	NbackInstructionWideImg: autoDraw = True
65.0252 	EXP 	NbackInstructionWideImg: autoDraw = True
65.0419 	EXP 	NbackInstructionWideImg: autoDraw = True
65.0586 	EXP 	NbackInstructionWideImg: autoDraw = True
65.0753 	EXP 	NbackInstructionWideImg: autoDraw = True
65.0921 	EXP 	NbackInstructionWideImg: autoDraw = True
65.1087 	EXP 	NbackInstructionWideImg: autoDraw = True
65.1253 	EXP 	NbackInstructionWideImg: autoDraw = True
